time,lAPAP,gAPAP,pAPAP,tAPAP
0.0465046504650465,202.63435594304906,995.9630648146992,0.9780881524023148,0.005964974350810477
0.047004700470047005,204.6038828703926,993.9729304732874,0.9984755480701462,0.00615534182097163
0.04750475047504751,206.56923411649572,991.9867728205161,1.0190574018441556,0.006349629183767989
0.048004800480048,208.53041805223666,990.0045839101017,1.0398332469603686,0.006547872781242852
0.048504850485048503,210.4874430317774,988.0263558116252,1.0608026176250906,0.0067501088504517285
0.049004900490049005,212.44031739259808,986.0520806105005,1.081965049012899,0.0069563735236979314
0.04950495049504951,214.3890494555308,984.0817504079412,1.1033200772646399,0.007166702828767563
0.05000500050005,216.33364752479395,982.1153573209284,1.1248672394854307,0.007381132689163916
0.050505050505050504,218.27411988802612,980.1528934821791,1.1466060737426667,0.007599698924341259
0.051005100510051006,220.21047481631976,978.1943510401136,1.168536119064033,0.007822437249938004
0.05150515051505151,222.14272056425517,976.2397221588233,1.190656915435522,0.008049383278009302
0.052005200520052,224.070865369934,974.2889990180391,1.212968003799454,0.008280572517259013
0.052505250525052505,225.99491745501314,972.3421738130993,1.2354689260525071,0.008516040373271088
0.05300530053005301,227.91488502466072,970.3992387549912,1.258159225048291,0.00875582214819506
0.05350535053505351,229.8307762667484,968.4601860711173,1.281038444644956,0.008999953035029543
0.054005400540054004,231.74259935329016,966.5250080039308,1.3041061296204182,0.009248468127786822
0.054505450545054505,233.6503624402161,964.5936968111494,1.3273618256857278,0.009501402419884212
0.05500550055005501,235.55407366715235,962.6662447659645,1.3508050794980173,0.00975879080258504
0.05550555055505551,237.45374115745278,960.7426441570109,1.3744354386586342,0.010020668065217378
0.056005600560056004,239.34937301823103,958.8228872883367,1.3982524517112813,0.010287068895391998
0.056505650565056506,241.24097734039185,956.9069664793734,1.4222556681401617,0.010558027879219502
0.05700570057005701,243.1285621986627,954.9948740649061,1.4464446383681309,0.010833579501526655
0.0575057505750575,245.0121356516251,953.0866023950433,1.4708189137548557,0.011113758146071934
0.058005800580058005,246.89170574174585,951.1821438351878,1.4953780465949813,0.011398598095760291
0.05850585058505851,248.7672804954082,949.2814907660068,1.5201215901163017,0.01168813353285708
0.05900590059005901,250.6388679229428,947.3846355834021,1.5450490984779393,0.011982398539201217
0.059505950595059504,252.50647601865876,945.4915706984818,1.5701601267685303,0.012281427096417543
0.060006000600060005,254.3701127608744,943.6022885375305,1.5954542310044195,0.012585253086128385
0.06050605060506051,256.2297861119479,941.7167815419795,1.6209309681278548,0.012893910290164295
0.06100610061006101,258.0855040183078,939.8350421683789,1.646589896005195,0.013207432390774036
0.061506150615061504,259.9372744104836,937.9570628883679,1.6724305734251221,0.013525852970833736
0.062006200620062006,261.78510520313637,936.0828361886465,1.698452560096861,0.013849205514055269
0.0625062506250625,263.6290042950882,934.2123545709467,1.7246554166484012,0.014177523405193805
0.063006300630063,265.4689795693531,932.3456105520036,1.751038704624734,0.014510839930254623
0.0635063506350635,267.3050388931668,930.4825966635268,1.7776019864860872,0.014849188276699038
0.064006400640064,269.13719011823906,928.6233054519615,1.8043448255930454,0.015192601535226372
0.06450645064506451,270.9654410814796,926.7677294777995,1.8312667861638456,0.015541112704897712
0.06500650065006501,272.7897996033712,924.9158613171224,1.8583674333701508,0.01589475468162653
0.06550655065506551,274.6102734886433,923.0676935609631,1.885646333297456,0.01625356026292893
0.066006600660066,276.4268705264229,921.2232188151628,1.9131030529361364,0.01661756214899327
0.0665066506650665,278.2395984902661,919.3824297003396,1.9407371601796464,0.016986792942891186
0.067006700670067,280.04846513818813,917.5453188518619,1.9685482238227185,0.017361285150787883
0.0675067506750675,281.85347821269437,915.7118789198182,1.9965358135595728,0.017741071182152002
0.06800680068006801,283.6546454408106,913.8821025689875,2.0246994999821277,0.018126183349964808
0.06850685068506851,285.4519745341135,912.0559824788121,2.0530388545782166,0.01851665387092881
0.06900690069006901,287.2454731887605,910.2335113433674,2.081553449729812,0.018912514865675793
0.06950695069506951,289.0351490855208,908.4146818713339,2.1102428587112474,0.019313798358974274
0.07000700070007,290.8210098898048,906.5994867859686,2.1391066556874523,0.019720536279936335
0.0705070507050705,292.6030632516947,904.7879188250763,2.1681444157121903,0.020132760462223953
0.071007100710071,294.3813168059739,902.9799707409812,2.197355714726294,0.020550502644254613
0.07150715071507151,296.1557781721573,901.1756353004987,2.2267401295559175,0.020973794469406427
0.07200720072007201,297.92645495452103,899.3749052849066,2.256297237910782,0.021402667486222673
0.07250725072507251,299.69335474213216,897.5777734899177,2.2860266183824387,0.02183715314861568
0.07300730073007301,301.4564851088781,895.7842327256508,2.315927850442522,0.022277282816070165
0.0735073507350735,303.2158536134966,893.9942758166037,2.34600051444102,0.022723087753845992
0.074007400740074,304.97146779960514,892.2078956016238,2.3762441916045454,0.02317459913318035
0.0745074507450745,306.7233351957296,890.4250849338815,2.406658464034608,0.023631848031489263
0.075007500750075,308.47146331560214,888.6458366805882,2.4372429146901347,0.02409486543446206
0.07550755075507551,310.2158596583221,886.8701437228425,2.4679971273779704,0.024563682237197453
0.07600760076007601,311.95653170751433,885.0979989564293,2.4989206868024536,0.025038329238241445
0.07650765076507651,313.6934869318275,883.3293952913473,2.530013178536086,0.025518837143105794
0.07700770077007701,315.42673278498273,881.5643256517624,2.56127418901669,0.02600523656460389
0.0775077507750775,317.15627670580267,879.8027829759806,2.592703305545662,0.026497558023054847
0.078007800780078,318.8821261182417,878.0447602164186,2.6243001162862316,0.026995831946487202
0.0785078507850785,320.60428843141545,876.2902503395762,2.656064210261724,0.02750008867084205
0.07900790079007901,322.32277103963014,874.5392463260089,2.6879951773538218,0.0280103584401758
0.07950795079507951,324.0375813224124,872.7917411702988,2.720092608300841,0.028526671406862464
0.08000800080008001,325.7487266445382,871.0477278810271,2.7523560946960015,0.029049057631795477
0.08050805080508051,327.45621435606284,869.3071994807469,2.784785228985703,0.029577547084589036
0.081008100810081,329.1600517923498,867.5701490059545,2.8173796044678086,0.03011216964377902
0.0815081508150815,330.86024627410006,865.8365695070617,2.850138815289929,0.030652955097023468
0.082008200820082,332.55680510738136,864.106454048369,2.8830624564477123,0.031199933141302486
0.08250825082508251,334.2497355836571,862.3797957080368,2.916150123783132,0.031753133383117825
0.08300830083008301,335.9390449798157,860.656587578059,2.949401413982792,0.032312585338691975
0.08350835083508351,337.6247405581991,858.9368227642348,2.9828159245762174,0.032878318434166706
0.08400840084008401,339.30682956663225,857.2204943861409,3.016393253934165,0.03345036200580131
0.08450845084508452,340.9853192384513,855.5075955771055,3.0501330012669308,0.034028745300170235
